Ch1 Amplitude,Ch2 Amplitude,Cluster
1591.47986,1387.06055,1
1591.48242,1397.83337,1
1591.50342,1493.55774,1
1591.5105,1462.99109,1
1591.51489,1538.53186,1
1591.52,1473.187,1
1591.5553,1489.28162,1
1591.58691,1469.28235,1
1591.76111,1534.54126,1
1591.78174,1415.26038,1
1591.78784,1514.27332,1
1591.79736,1502.61011,1
1591.87292,1474.86926,1
1591.8905,1434.38672,1
1591.97949,1427.41882,1
1591.98438,1390.64441,1
1592.05054,1415.959,1
1592.07581,1417.059,1
1592.14844,1445.99683,1
1592.15955,1535.00269,1
1592.174,1508.83813,1
1592.19958,1466.1167,1
1592.23792,1399.538,1
1592.27393,1551.03381,1
1592.32507,1489.71265,1
1592.32849,1493.334,1
1592.36536,1485.12744,1
1592.38147,1468.24622,1
1592.38831,1395.90918,1
1592.44556,1474.51953,1
1592.45276,1444.14807,1
1592.53979,1391.702,1
1592.58972,1361.23047,1
1592.67407,1569.5564,1
1592.70251,1487.88745,1
1592.7207,1467.7019,1
1592.72266,1440.67322,1
1592.743,1433.94458,1
1592.75378,1448.36865,1
1592.77588,1598.33923,1
1592.82178,1463.764,1
1592.83862,1415.39819,1
1592.863,1416.813,1
1592.87109,1391.917,1
1592.87537,1518.45911,1
1592.89111,1429.10925,1
1592.92749,1416.99854,1
1592.98425,1463.86194,1
1593.0188,1447.58374,1
1593.02209,1628.9696,1
1593.03064,1575.97412,1
1593.04016,1451.9845,1
1593.06519,1485.01538,1
1593.06873,1419.74451,1
1593.07629,1447.03918,1
1593.13477,1476.55054,1
1593.22717,1415.09753,1
1593.24561,1503.91,1
1593.27075,1392.6897,1
1593.2749,1501.88586,1
1593.29785,1405.30273,1
1593.32275,1528.48889,1
1593.34241,1523.47681,1
1593.37012,1520.93384,1
1593.37341,1419.77661,1
1593.37927,1399.48169,1
1593.38928,1505.36548,1
1593.393,1495.88672,1
1593.41479,1443.54443,1
1593.43726,1460.40686,1
1593.44568,1569.8208,1
1593.45056,1434.12952,1
1593.46875,1433.72888,1
1593.47546,1330.19836,1
1593.48975,1488.45544,1
1593.49023,1542.29285,1
1593.52356,1464.16748,1
1593.53125,1391.01746,1
1593.53491,1405.85388,1
1593.55994,1507.5481,1
1593.58386,1503.10852,1
1593.58472,1570.18628,1
1593.59534,1419.55493,1
1593.5979,1514.39136,1
1593.61658,1554.28333,1
1593.62756,1422.33032,1
1593.66333,1505.23584,1
1593.67627,1417.7345,1
1593.68311,1534.67688,1
1593.7052,1402.37952,1
1593.7135,1431.87976,1
1593.75073,1402.09814,1
1593.75989,1389.627,1
1593.77588,1490.65967,1
1593.857,1576.00122,1
1593.8645,1486.6886,1
1593.87415,1487.02515,1
1593.88013,1464.81567,1
1593.88257,1500.2948,1
1593.89966,1462.38354,1
1593.912,1401.86194,1
1593.91919,1335.919,1
1593.92651,1479.00085,1
1593.93188,1464.65173,1
1593.95935,1396.84583,1
1593.99048,1402.25122,1
1594.013,1413.72083,1
1594.02637,1458.6449,1
1594.03,1458.24487,1
1594.05054,1505.73364,1
1594.06189,1442.47461,1
1594.0697,1456.03467,1
1594.13367,1544.59937,1
1594.21277,1445.59387,1
1594.28174,1512.56067,1
1594.28833,1467.01221,1
1594.29773,1462.65125,1
1594.29956,1413.91223,1
1594.30127,1458.628,1
1594.30615,1521.018,1
1594.30847,1462.66162,1
1594.40332,1439.23816,1
1594.40442,1414.22913,1
1594.41162,1501.88855,1
1594.41748,1377.4209,1
1594.46985,1426.74622,1
1594.47424,1464.52393,1
1594.505,1476.03333,1
1594.516,1426.83679,1
1594.59,1477.64636,1
1594.60669,1535.19568,1
1594.60864,1389.67041,1
1594.63171,1463.83936,1
1594.64355,1525.04749,1
1594.64941,1399.743,1
1594.64978,1394.65161,1
1594.66113,1527.18152,1
1594.66736,1565.805,1
1594.68176,1447.74707,1
1594.682,1443.677,1
1594.69421,1445.58362,1
1594.70276,1454.40491,1
1594.706,1383.72913,1
1594.72632,1418.06738,1
1594.73438,1423.75964,1
1594.779,1424.58057,1
1594.795,1518.357,1
1594.852,1418.74426,1
1594.86157,1512.84534,1
1594.86194,1417.14014,1
1594.93,1462.49524,1
1594.94019,1491.64563,1
1595.00684,1444.4729,1
1595.043,1443.671,1
1595.06775,1417.68066,1
1595.06873,1541.167,1
1595.09924,1485.457,1
1595.10645,1427.70081,1
1595.12524,1523.22192,1
1595.14075,1554.422,1
1595.16138,1567.95911,1
1595.16809,1422.33459,1
1595.16809,1438.40112,1
1595.17737,1363.49792,1
1595.19556,1388.95288,1
1595.1991,1410.0116,1
1595.20142,1432.47119,1
1595.2041,1410.03735,1
1595.22534,1453.502,1
1595.27246,1476.82507,1
1595.30627,1492.44629,1
1595.37427,1496.54578,1
1595.40649,1413.08679,1
1595.414,1432.97522,1
1595.43286,1437.83142,1
1595.45166,1477.52551,1
1595.47791,1487.43176,1
1595.522,1477.50439,1
1595.52734,1497.21545,1
1595.5293,1453.96448,1
1595.595,1399.20422,1
1595.66687,1515.742,1
1595.67236,1503.01257,1
1595.67249,1515.181,1
1595.68579,1520.58691,1
1595.691,1412.28967,1
1595.73,1427.70984,1
1595.7384,1475.35828,1
1595.74841,1441.49109,1
1595.76074,1524.04443,1
1595.80566,1504.23267,1
1595.82959,1444.96472,1
1595.84839,1495.29565,1
1595.864,1435.52588,1
1595.87927,1484.94629,1
1595.89722,1500.051,1
1595.91052,1458.39844,1
1595.91931,1409.66089,1
1595.93213,1463.38049,1
1595.94006,1477.302,1
1595.954,1424.52759,1
1595.98083,1406.38953,1
1595.98694,1404.341,1
1596.02576,1486.7085,1
1596.0553,1469.174,1
1596.07629,1481.68066,1
1596.14734,1434.69519,1
1596.17786,1489.53015,1
1596.18237,1402.20239,1
1596.2301,1422.79211,1
1596.25159,1341.7738,1
1596.25659,1201.04846,1
1596.258,1397.16858,1
1596.32178,1473.60291,1
1596.40625,1416.57471,1
1596.40784,1470.64722,1
1596.41211,1462.56982,1
1596.42236,1498.4917,1
1596.4436,1469.431,1
1596.44556,1455.57727,1
1596.47742,1379.13416,1
1596.50574,1416.2467,1
1596.5061,1530.86548,1
1596.527,1520.49292,1
1596.54285,1370.36743,1
1596.543,1431.241,1
1596.55652,1538.51062,1
1596.5658,1497.82874,1
1596.575,1459.855,1
1596.58057,1408.70239,1
1596.60022,1552.37781,1
1596.7207,1473.56787,1
1596.72278,1455.306,1
1596.72351,1361.49609,1
1596.74731,1392.90186,1
1596.77393,1528.66809,1
1596.7771,1424.09338,1
1596.77771,1373.63452,1
1596.81409,1384.08923,1
1596.815,1433.941,1
1596.82019,1498.755,1
1596.90552,1475.48071,1
1596.91663,1426.93787,1
1596.93384,1561.811,1
1596.9502,1375.06152,1
1597.00012,1485.03906,1
1597.01929,1458.77051,1
1597.02637,1416.00854,1
1597.02771,1469.1272,1
1597.069,1418.69666,1
1597.08936,1427.96252,1
1597.157,1439.60461,1
1597.16187,1426.84656,1
1597.18079,1503.77856,1
1597.20239,1523.02246,1
1597.21521,1481.86584,1
1597.22119,1449.33765,1
1597.2218,1570.297,1
1597.22949,1474.83521,1
1597.237,1445.00952,1
1597.25244,1448.26086,1
1597.26917,1461.01648,1
1597.27576,1339.30652,1
1597.30347,1404.1626,1
1597.3219,1442.07129,1
1597.33179,1456.37952,1
1597.35071,1440.89587,1
1597.39526,1428.4668,1
1597.41,1472.48877,1
1597.4137,1414.138,1
1597.43408,1375.12036,1
1597.45508,1440.58875,1
1597.45862,1418.14587,1
1597.486,1506.8512,1
1597.50781,1381.65967,1
1597.53967,1431.34082,1
1597.59607,1528.33081,1
1597.64392,1405.00061,1
1597.6532,1526.30627,1
1597.669,1521.03259,1
1597.69751,1406.35913,1
1597.71606,1462.8761,1
1597.72339,1485.58643,1
1597.76514,1444.303,1
1597.80347,1360.11389,1
1597.80457,1438.816,1
1597.81445,1385.58508,1
1597.84851,1477.68335,1
1597.8656,1449.466,1
1597.92017,1418.52124,1
1597.94556,1455.84949,1
1597.95142,1448.56543,1
1597.95581,1421.79517,1
1597.9707,1407.36853,1
1597.9989,1422.874,1
1598.02246,1491.70007,1
1598.054,1364.69543,1
1598.07141,1452.30359,1
1598.07422,1419.7074,1
1598.0802,1498.76257,1
1598.10425,1579.07849,1
1598.178,1343.84241,1
1598.20447,1432.2052,1
1598.27856,1496.5957,1
1598.33508,1410.34033,1
1598.35217,1450.22363,1
1598.35229,1367.1333,1
1598.368,1456.34924,1
1598.37939,1422.92212,1
1598.38037,1512.07141,1
1598.38916,1451.20837,1
1598.408,1525.79431,1
1598.42822,1458.546,1
1598.43909,1508.59521,1
1598.46008,1434.11328,1
1598.50293,1371.44788,1
1598.518,1478.97375,1
1598.52271,1400.08362,1
1598.52515,1451.59192,1
1598.55627,1483.15979,1
1598.60974,1440.62878,1
1598.61426,1523.05652,1
1598.63354,1409.33142,1
1598.635,1453.64209,1
1598.67786,1422.621,1
1598.73254,1367.0022,1
1598.7478,1457.72083,1
1598.75354,1404.15222,1
1598.75476,1508.62878,1
1598.76074,1506.93274,1
1598.77832,1396.40112,1
1598.78931,1379.57117,1
1598.82385,1441.83313,1
1598.82813,1485.50562,1
1598.84888,1425.81238,1
1598.92847,1488.6,1
1598.959,1406.9325,1
1598.98669,1501.773,1
1598.99292,1405.07776,1
1599.0083,1377.10413,1
1599.02161,1453.69934,1
1599.04675,1373.21436,1
1599.095,1447.01453,1
1599.10486,1401.92407,1
1599.1145,1387.46118,1
1599.13647,1409.60986,1
1599.14783,1414.05957,1
1599.17419,1439.18408,1
1599.19714,1420.53552,1
1599.20093,1370.27649,1
1599.21021,1425.65015,1
1599.24622,1438.07166,1
1599.24731,1472.99988,1
1599.29285,1497.76147,1
1599.29675,1408.55713,1
1599.38574,1515.256,1
1599.416,1446.65454,1
1599.53687,1450.14319,1
1599.62341,1490.64136,1
1599.70471,1383.79919,1
1599.71118,1520.88135,1
1599.71155,1399.54785,1
1599.72144,1393.04736,1
1599.80432,1434.92114,1
1599.82227,1435.26672,1
1599.83313,1372.372,1
1599.86084,1440.016,1
1599.89355,1451.53735,1
1599.93958,1526.13354,1
1599.96423,1410.65161,1
1599.96667,1415.79321,1
1600.03845,1401.74438,1
1600.0542,1427.8667,1
1600.06189,1504.6283,1
1600.08545,1395.49951,1
1600.12488,1473.93689,1
1600.15283,1499.95532,1
1600.1687,1448.73364,1
1600.19727,1482.54272,1
1600.24561,1427.80359,1
1600.30579,1394.57666,1
1600.33765,1360.65833,1
1600.33923,1514.83569,1
1600.34937,1422.54028,1
1600.36279,1537.94128,1
1600.38647,1424.933,1
1600.43555,1363.63416,1
1600.45,1467.48547,1
1600.46338,1449.88525,1
1600.47876,1435.58032,1
1600.52209,1339.08643,1
1600.52539,1390.162,1
1600.53857,1386.286,1
1600.621,1455.78979,1
1600.63342,1492.29053,1
1600.71558,1395.62939,1
1600.75562,1477.36719,1
1600.7677,1489.31348,1
1600.78247,1473.82654,1
1600.79016,1382.05115,1
1600.79309,1437.89014,1
1600.80786,1415.83545,1
1600.81323,1319.07239,1
1600.82324,1525.9696,1
1600.83423,1439.90588,1
1600.85266,1551.07,1
1600.87048,1388.99438,1
1600.87329,1476.464,1
1600.879,1385.09766,1
1600.89026,1460.264,1
1600.8916,1485.20825,1
1600.94336,1446.645,1
1600.95239,1530.10571,1
1600.97351,1513.04663,1
1600.9812,1441.08643,1
1600.98364,1404.83813,1
1601.0144,1419.61426,1
1601.01733,1521.07141,1
1601.03137,1433.04431,1
1601.032,1549.36279,1
1601.05591,1461.50464,1
1601.11853,1414.26184,1
1601.12073,1419.017,1
1601.1261,1427.66248,1
1601.13989,1449.63147,1
1601.215,1384.02844,1
1601.24524,1418.41333,1
1601.25464,1416.798,1
1601.28345,1486.3822,1
1601.29346,1424.12524,1
1601.305,1428.56348,1
1601.31958,1516.25647,1
1601.33362,1471.14966,1
1601.33557,1447.441,1
1601.34741,1402.48145,1
1601.34973,1499.50586,1
1601.4165,1459.55652,1
1601.47986,1471.43933,1
1601.49426,1442.824,1
1601.51184,1473.54773,1
1601.51489,1442.18408,1
1601.52527,1428.601,1
1601.54077,1439.204,1
1601.58118,1488.85107,1
1601.598,1472.8866,1
1601.65527,1414.29688,1
1601.66541,1500.206,1
1601.67322,1422.00354,1
1601.68213,1384.6792,1
1601.70386,1394.714,1
1601.71191,1504.23364,1
1601.75366,1568.11951,1
1601.77026,1447.71082,1
1601.79993,1557.92871,1
1601.83325,1410.73682,1
1601.8999,1394.14844,1
1601.91565,1464.80847,1
1601.942,1427.40027,1
1601.95264,1524.17847,1
1601.98035,1410.92017,1
1601.98645,1492.96826,1
1601.999,1327.57581,1
1602.06726,1356.1521,1
1602.06824,1376.92285,1
1602.09155,1594.2323,1
1602.10876,1449.94141,1
1602.124,1427.36353,1
1602.12671,1487.36194,1
1602.138,1434.53137,1
1602.1582,1409.609,1
1602.2439,1440.663,1
1602.24475,1532.18738,1
1602.25061,1426.3313,1
1602.26,1414.69617,1
1602.267,1469.33472,1
1602.27783,1468.68933,1
1602.284,1368.81,1
1602.30432,1448.26208,1
1602.31018,1411.05334,1
1602.34961,1424.08655,1
1602.35425,1399.53442,1
1602.35828,1362.499,1
1602.405,1225.81091,1
1602.44092,1483.28479,1
1602.46643,1379.17456,1
1602.518,1402.813,1
1602.5199,1435.26208,1
1602.5636,1455.8479,1
1602.58252,1539.529,1
1602.5874,1475.88855,1
1602.607,1433.39685,1
1602.60791,1427.2616,1
1602.612,1389.75452,1
1602.62817,1336.82251,1
1602.649,1438.09558,1
1602.67249,1435.27991,1
1602.678,1484.25415,1
1602.69446,1575.88477,1
1602.69727,1460.81018,1
1602.70215,1472.86328,1
1602.72,1424.63611,1
1602.74744,1413.50183,1
1602.78076,1458.13977,1
1602.80371,1424.461,1
1602.80847,1381.48022,1
1602.82947,1476.52844,1
1602.85034,1276.097,1
1602.85181,1370.25854,1
1602.86243,1440.83032,1
1602.87622,1512.19153,1
1602.8811,1384.73779,1
1602.89526,1405.42932,1
1602.901,1423.324,1
1602.914,1471.38635,1
1602.92773,1519.28223,1
1602.93335,1459.1073,1
1602.94763,1563.89478,1
1602.95142,1474.71851,1
1602.976,1492.379,1
1602.9834,1460.56714,1
1602.99829,1501.97473,1
1603.00171,1423.14551,1
1603.01233,1442.54785,1
1603.02087,1590.50439,1
1603.05237,1433.56543,1
1603.16577,1405.48218,1
1603.22888,1483.75342,1
1603.27649,1400.35083,1
1603.30188,1353.55933,1
1603.3717,1412.769,1
1603.37842,1413.84937,1
1603.379,1296.36584,1
1603.3811,1439.75671,1
1603.38318,1306.2981,1
1603.41125,1531.85522,1
1603.41956,1381.48816,1
1603.43018,1530.56873,1
1603.43884,1482.88708,1
1603.45313,1485.51514,1
1603.46094,1447.647,1
1603.47388,1415.21252,1
1603.49036,1416.78943,1
1603.54736,1477.931,1
1603.55627,1394.84314,1
1603.57031,1354.81531,1
1603.59509,1450.7,1
1603.60242,1469.46826,1
1603.64063,1485.2439,1
1603.64063,1516.64331,1
1603.67261,1457.04285,1
1603.67932,1323.328,1
1603.69019,1484.015,1
1603.70813,1455.09143,1
1603.717,1500.5885,1
1603.72034,1388.19971,1
1603.73523,1564.49451,1
1603.749,1402.44934,1
1603.76624,1450.81421,1
1603.767,1429.71216,1
1603.774,1431.68347,1
1603.77441,1366.50232,1
1603.78491,1496.95789,1
1603.79968,1508.31372,1
1603.80115,1437.80652,1
1603.822,1460.12671,1
1603.89246,1419.05554,1
1603.90161,1484.21252,1
1603.90955,1454.006,1
1603.91345,1524.38269,1
1603.91565,1440.0874,1
1604.00293,1331.10156,1
1604.08337,1496.09973,1
1604.11243,1362.83643,1
1604.1272,1503.83057,1
1604.14063,1461.297,1
1604.18,1482.47363,1
1604.19128,1540.28088,1
1604.19141,1461.39917,1
1604.204,1520.17749,1
1604.20911,1433.14465,1
1604.2168,1442.73938,1
1604.23755,1474.93213,1
1604.26489,1484.3269,1
1604.28833,1396.3075,1
1604.30469,1464.39148,1
1604.30676,1428.349,1
1604.3092,1513.44055,1
1604.33313,1486.48267,1
1604.35864,1461.04248,1
1604.42053,1340.20581,1
1604.43262,1405.04846,1
1604.4425,1407.26221,1
1604.55383,1460.31775,1
1604.57373,1569.99231,1
1604.5769,1349.83289,1
1604.60583,1341.50964,1
1604.61536,1451.20032,1
1604.6189,1454.624,1
1604.61938,1393.055,1
1604.63538,1384.54211,1
1604.66,1421.32446,1
1604.677,1432.90063,1
1604.68469,1345.75269,1
1604.72961,1439.63989,1
1604.73181,1279.4823,1
1604.74915,1314.68286,1
1604.77832,1484.35278,1
1604.78674,1388.78418,1
1604.80176,1515.7677,1
1604.80725,1308.04529,1
1604.8103,1393.28735,1
1604.8446,1441.1167,1
1604.86938,1445.05261,1
1604.87573,1397.461,1
1604.882,1528.19324,1
1604.893,1477.72241,1
1604.89832,1420.8761,1
1604.93262,1461.69617,1
1604.93811,1374.5708,1
1604.98718,1523.26343,1
1604.99609,1424.19714,1
1604.99854,1418.34021,1
1605.00659,1333.8219,1
1605.00928,1514.36536,1
1605.03821,1486.01941,1
1605.044,1554.66052,1
1605.05237,1399.58325,1
1605.08716,1373.9657,1
1605.13818,1457.84033,1
1605.18286,1519.24292,1
1605.187,1447.3667,1
1605.19531,1479.2478,1
1605.19971,1431.50183,1
1605.21558,1539.85559,1
1605.21765,1379.13159,1
1605.22522,1510.22546,1
1605.27136,1400.28857,1
1605.27271,1441.34216,1
1605.27661,1467.55554,1
1605.285,1459.91455,1
1605.29578,1434.28052,1
1605.29578,1401.375,1
1605.297,1439.36255,1
1605.30688,1429.904,1
1605.31909,1534.81946,1
1605.33667,1415.38611,1
1605.36853,1420.78,1
1605.36926,1440.06433,1
1605.37292,1441.95129,1
1605.38074,1346.88513,1
1605.38647,1451.63416,1
1605.39026,1424.5675,1
1605.42334,1446.81335,1
1605.4436,1388.006,1
1605.45764,1417.61914,1
1605.47217,1427.3302,1
1605.48218,1586.19507,1
1605.4895,1496.34131,1
1605.50452,1395.74341,1
1605.50684,1500.05981,1
1605.53,1476.82092,1
1605.56677,1320.87122,1
1605.59253,1466.9729,1
1605.59692,1410.98,1
1605.60339,1458.84509,1
1605.628,1417.945,1
1605.63123,1428.07434,1
1605.6676,1468.06531,1
1605.67859,1488.27087,1
1605.68518,1486.94312,1
1605.759,1471.557,1
1605.7926,1439.43713,1
1605.79382,1482.04028,1
1605.8501,1374.24255,1
1605.85071,1481.03467,1
1605.85559,1469.73828,1
1605.87415,1517.7793,1
1605.89636,1501.959,1
1605.93677,1439.61194,1
1605.97473,1519.86926,1
1606.05139,1490.62915,1
1606.07764,1494.798,1
1606.08057,1417.016,1
1606.13782,1460.39941,1
1606.14929,1382.686,1
1606.15161,1481.212,1
1606.21436,1485.35413,1
1606.235,1430.24316,1
1606.25586,1414.94287,1
1606.26428,1428.96118,1
1606.27954,1364.69861,1
1606.31,1379.50061,1
1606.35,1428.20313,1
1606.35266,1447.64648,1
1606.35681,1475.657,1
1606.38367,1502.59131,1
1606.41785,1459.29053,1
1606.42029,1486.63489,1
1606.42542,1498.59741,1
1606.48083,1517.30457,1
1606.5022,1469.76086,1
1606.50635,1512.32971,1
1606.5127,1401.01355,1
1606.51685,1495.66748,1
1606.52856,1483.36316,1
1606.53174,1365.26221,1
1606.55542,1375.39807,1
1606.56775,1390.55457,1
1606.57043,1374.39368,1
1606.58264,1478.40222,1
1606.6001,1431.41748,1
1606.63562,1464.79626,1
1606.66455,1592.39258,1
1606.67969,1469.96851,1
1606.68164,1527.62573,1
1606.68359,1537.9082,1
1606.71667,1454.59045,1
1606.72583,1398.62231,1
1606.75476,1503.67529,1
1606.79553,1430.39429,1
1606.79761,1440.796,1
1606.813,1495.96814,1
1606.82642,1368.86536,1
1606.848,1509.944,1
1606.86865,1497.15381,1
1606.86938,1424.305,1
1606.86951,1425.71387,1
1606.87341,1437.9585,1
1606.9115,1445.87512,1
1606.9176,1529.0304,1
1606.9303,1389.92175,1
1606.94763,1482.68347,1
1606.948,1504.18921,1
1606.94824,1498.26392,1
1606.95154,1486.805,1
1606.97583,1464.70862,1
1606.99536,1428.85486,1
1607.02966,1487.085,1
1607.07715,1432.00659,1
1607.082,1403.54565,1
1607.0929,1460.42554,1
1607.11475,1416.99951,1
1607.14954,1494.02625,1
1607.17468,1420.98865,1
1607.1803,1452.9679,1
1607.1825,1442.51831,1
1607.20117,1554.81934,1
1607.20752,1492.00488,1
1607.2251,1521.21094,1
1607.23425,1492.33923,1
1607.24023,1529.87048,1
1607.25,1440.94629,1
1607.258,1461.89661,1
1607.3302,1455.90369,1
1607.33923,1498.34265,1
1607.349,1389.678,1
1607.35071,1535.92114,1
1607.35413,1491.09375,1
1607.4054,1445.08826,1
1607.41223,1567.30994,1
1607.4281,1504.87207,1
1607.4342,1421.45215,1
1607.44934,1378.72034,1
1607.45764,1434.589,1
1607.50684,1442.6803,1
1607.51709,1448.91406,1
1607.52246,1471.72461,1
1607.56848,1436.80713,1
1607.57129,1466.86646,1
1607.57629,1392.31458,1
1607.5874,1404.49915,1
1607.59485,1520.51453,1
1607.59839,1371.33118,1
1607.60474,1486.90259,1
1607.62122,1378.17554,1
1607.62976,1421.03992,1
1607.64941,1384.60571,1
1607.65088,1363.69,1
1607.6593,1431.03467,1
1607.67871,1417.74841,1
1607.67957,1391.93494,1
1607.69177,1399.18384,1
1607.70068,1472.23425,1
1607.71582,1480.49377,1
1607.75684,1521.7738,1
1607.76172,1419.33325,1
1607.79065,1436.61523,1
1607.81653,1440.50256,1
1607.81836,1560.38538,1
1607.83093,1423.66223,1
1607.84009,1445.79358,1
1607.85083,1463.5625,1
1607.85974,1437.78247,1
1607.86255,1420.3717,1
1607.88477,1388.2605,1
1607.88733,1409.71008,1
1607.89612,1359.88232,1
1607.91821,1474.45386,1
1607.98254,1381.14063,1
1607.98657,1462.333,1
1607.99841,1434.44141,1
1608.00256,1460.79736,1
1608.00281,1423.29834,1
1608.00623,1473.67224,1
1608.0387,1495.06128,1
1608.04321,1400.67957,1
1608.04834,1337.41687,1
1608.06018,1357.56335,1
1608.08447,1355.90125,1
1608.12488,1406.77551,1
1608.1344,1452.78162,1
1608.18176,1529.36426,1
1608.18408,1467.44958,1
1608.20508,1428.37036,1
1608.22656,1483.29248,1
1608.2417,1380.87158,1
1608.2738,1497.05444,1
1608.28442,1367.04431,1
1608.295,1414.0155,1
1608.31274,1447.67725,1
1608.315,1510.74365,1
1608.33752,1495.92139,1
1608.34912,1457.93079,1
1608.35632,1434.5,1
1608.367,1533.26514,1
1608.3689,1444.18652,1
1608.38745,1507.08533,1
1608.41138,1505.438,1
1608.44067,1537.52368,1
1608.44275,1445.38477,1
1608.47461,1397.775,1
1608.4801,1345.60779,1
1608.50891,1354.199,1
1608.50989,1519.33936,1
1608.51514,1439.52844,1
1608.61829,1442.78857,1
1608.621,1420.00891,1
1608.62146,1468.35474,1
1608.63318,1459.58362,1
1608.66272,1371.4751,1
1608.674,1427.39014,1
1608.67615,1354.08691,1
1608.67932,1508.59448,1
1608.70837,1450.3689,1
1608.83533,1444.316,1
1608.84424,1363.0636,1
1608.866,1451.00732,1
1608.86841,2862.859,4
1608.88074,1492.98669,1
1608.88879,1413.42358,1
1608.91772,1439.74475,1
1608.9259,1471.43579,1
1608.92651,1431.587,1
1608.944,1529.45337,1
1608.96912,1450.71655,1
1608.98718,1415.33582,1
1608.99426,1425.57349,1
1608.99561,1526.06653,1
1609.04,1397.34631,1
1609.04285,1377.06,1
1609.04553,1380.03174,1
1609.05957,1542.76086,1
1609.07349,1468.501,1
1609.10291,1468.67493,1
1609.10974,1453.70776,1
1609.12158,1484.982,1
1609.14526,1517.8363,1
1609.15369,1365.08667,1
1609.18713,1460.54187,1
1609.23547,1392.2655,1
1609.26917,1459.58984,1
1609.27222,1463.50964,1
1609.274,1402.977,1
1609.28064,1447.96741,1
1609.28577,1418.22131,1
1609.31226,1464.59045,1
1609.31482,1490.3114,1
1609.33228,1476.51941,1
1609.33508,1505.05115,1
1609.34387,1523.01575,1
1609.39392,1461.545,1
1609.39575,1474.25562,1
1609.40552,1504.02551,1
1609.44128,1433.06641,1
1609.486,1515.02014,1
1609.51379,1426.96313,1
1609.51563,1458.31152,1
1609.52075,1405.32556,1
1609.55786,1381.82166,1
1609.57532,1490.455,1
1609.6095,1381.794,1
1609.61218,1405.91064,1
1609.61438,1426.11377,1
1609.62256,1467.88464,1
1609.63245,1413.83386,1
1609.65112,1408.5022,1
1609.69531,1478.62659,1
1609.71533,1503.76208,1
1609.73108,1465.50977,1
1609.76172,1413.62708,1
1609.76465,1509.6781,1
1609.78442,1314.735,1
1609.79883,1540.30884,1
1609.80676,1465.21313,1
1609.82581,1471.64941,1
1609.85852,1470.29211,1
1609.88391,1501.39807,1
1609.89014,1554.53174,1
1609.90955,1413.45276,1
1609.91785,1410.46228,1
1609.93079,1418.28528,1
1609.95154,1463.71521,1
1609.98853,1437.61279,1
1609.99292,1479.3053,1
1610.02307,1491.55823,1
1610.04333,1468.99951,1
1610.05042,1540.8197,1
1610.0531,1390.21729,1
1610.10632,1500.77136,1
1610.12537,1372.28931,1
1610.127,1506.16528,1
1610.15063,1332.0332,1
1610.17651,1470.74036,1
1610.18567,1364.167,1
1610.23438,1419.78723,1
1610.278,1511.0249,1
1610.29419,1475.8064,1
1610.32068,1443.0741,1
1610.326,1367.02966,1
1610.329,1549.32153,1
1610.367,1437.5011,1
1610.39709,1517.53345,1
1610.4176,1369.85034,1
1610.42285,1480.3009,1
1610.43518,1420.38879,1
1610.45911,1399.304,1
1610.49646,1372.36169,1
1610.5282,1424.60278,1
1610.53088,1538.05457,1
1610.54614,1585.30713,1
1610.55688,1412.91663,1
1610.56311,1412.2489,1
1610.58081,1514.91211,1
1610.58167,1350.85339,1
1610.58533,1510.29321,1
1610.58667,1481.31128,1
1610.58984,1433.8916,1
1610.59644,1338.34753,1
1610.60889,1486.77966,1
1610.61011,1395.59863,1
1610.61646,1404.80408,1
1610.64282,1275.025,1
1610.661,1423.45459,1
1610.67578,1414.242,1
1610.72546,1468.132,1
1610.755,1441.03491,1
1610.7666,1480.80981,1
1610.78113,1513.74976,1
1610.809,1423.5625,1
1610.81,1454.70374,1
1610.81372,1380.99365,1
1610.81653,1507.243,1
1610.82922,1393.53882,1
1610.83252,1411.80823,1
1610.83325,1438.07166,1
1610.83875,1519.68628,1
1610.83948,1491.9314,1
1610.843,1362.15942,1
1610.84766,1438.74487,1
1610.84961,1448.52075,1
1610.8656,1341.86658,1
1610.87354,1438.80872,1
1610.919,1421.84009,1
1610.94543,1483.071,1
1610.9585,1533.23621,1
1610.95923,1441.89343,1
1610.972,1458.203,1
1610.992,1464.67334,1
1611.005,1414.324,1
1611.01941,1382.35693,1
1611.04309,1573.66687,1
1611.069,1413.42834,1
1611.13062,1408.35767,1
1611.1366,1441.21387,1
1611.1377,1452.12073,1
1611.14087,1361.613,1
1611.14246,1547.82336,1
1611.15588,1411.22144,1
1611.16846,1481.94617,1
1611.16968,1400.18616,1
1611.18152,1522.21191,1
1611.188,1466.87512,1
1611.22913,1364.40588,1
1611.251,1518.12073,1
1611.263,1430.37634,1
1611.29333,1442.17163,1
1611.29431,1533.05444,1
1611.30066,1417.33118,1
1611.30432,1479.17212,1
1611.36523,1412.32336,1
1611.38513,1380.63135,1
1611.39111,1503.29236,1
1611.40234,1473.98389,1
1611.4491,1520.0708,1
1611.49609,1526.17554,1
1611.521,1385.0354,1
1611.526,1558.7522,1
1611.53088,1462.76306,1
1611.533,1477.565,1
1611.567,1377.49023,1
1611.576,1457.92249,1
1611.58411,1350.90173,1
1611.585,1481.0033,1
1611.60425,1442.18933,1
1611.62317,1465.93286,1
1611.632,1568.84607,1
1611.65442,1473.41479,1
