Ch1 Amplitude,Ch2 Amplitude,Cluster
1667.93225,1442.63916,1
1667.93591,1443.59473,1
1667.95337,1485.1637,1
1667.97644,1520.89465,1
1668.01489,1424.52917,1
1668.02063,1519.4165,1
1668.04333,1388.628,1
1668.06055,1362.50769,1
1668.07666,1395.79883,1
1668.09033,1399.261,1
1668.13391,1534.638,1
1668.1394,1526.04578,1
1668.15967,1498.494,1
1668.19775,1412.10791,1
1668.23389,1498.201,1
1668.23413,1500.716,1
1668.24036,1446.208,1
1668.26636,1567.80627,1
1668.27649,1402.04309,1
1668.279,1461.64685,1
1668.28223,1426.60413,1
1668.30676,1321.67773,1
1668.35242,1351.99316,1
1668.36536,1408.68933,1
1668.37231,1498.73572,1
1668.3988,1431.09131,1
1668.40564,1467.28918,1
1668.406,1451.88623,1
1668.40857,1458.99023,1
1668.41431,1478.52563,1
1668.41992,1442.88672,1
1668.43628,1404.78528,1
1668.44446,1366.57043,1
1668.45044,1317.12476,1
1668.47644,1421.66455,1
1668.50769,1473.42114,1
1668.55481,1476.94556,1
1668.57947,1431.34656,1
1668.58057,1443.81384,1
1668.5813,1438.82,1
1668.58521,1479.1532,1
1668.65344,1511.34326,1
1668.66064,1408.67419,1
1668.669,1412.69031,1
1668.69226,1427.35828,1
1668.69592,1358.91064,1
1668.71216,1561.53162,1
1668.74341,1454.32043,1
1668.74609,1464.64319,1
1668.75928,1521.28357,1
1668.76709,1336.3479,1
1668.79456,1500.73718,1
1668.79651,1420.07043,1
1668.80042,1494.80286,1
1668.81372,1490.427,1
1668.8269,1558.68677,1
1668.85645,1426.05859,1
1668.899,1389.52026,1
1668.907,1486.76221,1
1668.9259,1456.453,1
1668.966,1552.6731,1
1668.97827,1420.33752,1
1669.02063,1507.559,1
1669.05066,1437.69824,1
1669.0636,1404.2074,1
1669.07471,1411.14014,1
1669.09448,1534.99829,1
1669.099,1526.54871,1
1669.101,1449.0907,1
1669.10657,1485.66187,1
1669.10742,1469.52881,1
1669.109,1424.98975,1
1669.1189,1484.609,1
1669.121,1437.35168,1
1669.13257,1456.78577,1
1669.15027,1342.59375,1
1669.169,1393.7616,1
1669.1825,1407.56982,1
1669.1925,1492.07715,1
1669.20715,1458.89258,1
1669.26147,1510.39014,1
1669.29749,1486.36035,1
1669.31116,1500.88806,1
1669.34485,1489.86145,1
1669.38,1394.034,1
1669.38281,1473.36218,1
1669.40466,1418.20325,1
1669.41772,1413.6001,1
1669.44312,1414.35107,1
1669.4541,1441.68579,1
1669.45691,1470.75525,1
1669.46069,1490.39648,1
1669.47986,1440.835,1
1669.48169,1532.71472,1
1669.50854,1364.149,1
1669.52734,1568.29407,1
1669.53345,1455.34741,1
1669.55054,1525.77307,1
1669.57751,1418.53662,1
1669.57825,1487.527,1
1669.58325,1446.25427,1
1669.58569,1466.61414,1
1669.59033,1462.00012,1
1669.59338,1521.90466,1
1669.59534,1511.18689,1
1669.61243,1397.40161,1
1669.64526,1532.38892,1
1669.64746,1392.2334,1
1669.64978,1402.525,1
1669.69446,1398.96387,1
1669.72424,1527.25964,1
1669.74817,1518.53711,1
1669.79675,1462.125,1
1669.79956,1504.15051,1
1669.81348,1499.608,1
1669.8136,1467.05334,1
1669.819,1504.47607,1
1669.82288,1517.26831,1
1669.83081,1531.87061,1
1669.83142,1428.2738,1
1669.836,1381.45984,1
1669.83789,1398.84558,1
1669.903,1499.49243,1
1669.90686,1444.174,1
1669.91772,1438.02844,1
1669.959,1484.08289,1
1669.97363,1451.545,1
1670.004,1472.63281,1
1670.00769,1510.8927,1
1670.02148,1440.72852,1
1670.0376,1449.48462,1
1670.03784,1607.74451,1
1670.07935,1417.92969,1
1670.10364,1479.96521,1
1670.11157,1521.32434,1
1670.20178,1387.38171,1
1670.225,1540.89331,1
1670.26685,1488.4259,1
1670.26819,1452.3125,1
1670.28052,1492.22217,1
1670.28687,1425.13733,1
1670.30322,1454.61853,1
1670.31323,1448.1803,1
1670.3208,1436.59155,1
1670.32275,1487.19373,1
1670.33276,1430.6554,1
1670.33643,1439.99817,1
1670.432,1569.496,1
1670.44043,1386.39258,1
1670.4469,1450.05,1
1670.48291,1476.883,1
1670.49011,1406.92542,1
1670.49866,1437.84741,1
1670.51636,1424.16882,1
1670.5293,1485.61353,1
1670.53516,1429.27,1
1670.55835,1479.26941,1
1670.57068,1522.40833,1
1670.58057,1436.00122,1
1670.58484,1511.85608,1
1670.59619,1430.041,1
1670.60925,1458.95691,1
1670.62146,1561.02307,1
1670.62573,1467.902,1
1670.62634,1385.67261,1
1670.63806,1319.74756,1
1670.643,1510.61267,1
1670.64648,1471.614,1
1670.66943,1549.68689,1
1670.68347,1515.40576,1
1670.70532,1382.9906,1
1670.7113,1427.1012,1
1670.7301,1441.875,1
1670.79077,1459.559,1
1670.79749,1546.94421,1
1670.85168,1499.85071,1
1670.8894,1447.72339,1
1670.89575,1410.4071,1
1670.9397,1572.10876,1
1670.953,1527.51831,1
1670.97192,1407.031,1
1670.97253,1415.49451,1
1670.977,1388.32324,1
1670.98743,1532.37292,1
1671.0166,1485.07727,1
1671.051,1525.05737,1
1671.0553,1491.24487,1
1671.0918,1435.81409,1
1671.10657,1461.61084,1
1671.11914,1476.20776,1
1671.129,1453.546,1
1671.14368,1441.19238,1
1671.17346,1408.50647,1
1671.17627,1317.48193,1
1671.18445,1424.78943,1
1671.19006,1453.43884,1
1671.19336,1516.15759,1
1671.196,1489.13257,1
1671.2135,1548.97534,1
1671.21838,1540.87793,1
1671.21838,1447.90991,1
1671.23828,1443.50269,1
1671.288,1463.17749,1
1671.29541,1484.08887,1
1671.30347,1503.89,1
1671.30981,1408.19141,1
1671.31311,1416.01233,1
1671.33508,1493.91248,1
1671.33655,1424.4342,1
1671.33752,1470.33594,1
1671.35693,1390.14209,1
1671.35791,1484.79907,1
1671.40161,1456.34692,1
1671.43091,1475.58508,1
1671.43616,1457.87256,1
1671.44092,1509.32275,1
1671.45142,1458.85474,1
1671.45776,1513.40015,1
1671.4718,1497.6394,1
1671.48267,1509.16907,1
1671.48376,1352.02478,1
1671.50171,1365.14624,1
1671.50525,1411.14587,1
1671.50989,1418.99133,1
1671.53149,1425.57092,1
1671.5636,1425.68335,1
1671.59314,1501.65637,1
1671.66406,1468.90662,1
1671.69373,1375.61487,1
1671.73413,1356.38086,1
1671.756,1637.36487,1
1671.76868,1478.1228,1
1671.77039,1530.84607,1
1671.77942,1538.09631,1
1671.7876,1460.05127,1
1671.80066,1475.868,1
1671.80933,1414.485,1
1671.81238,1388.25342,1
1671.8125,1449.82288,1
1671.84888,1344.83508,1
1671.86218,1443.65149,1
1671.86877,1492.553,1
1671.88647,1461.39465,1
1671.90063,1469.45911,1
1671.90735,1387.97681,1
1671.92493,1411.51379,1
1671.933,1408.04858,1
1671.971,1549.88464,1
1671.98376,1350.4751,1
1671.98669,1503.20947,1
1671.99963,1506.07446,1
1672.04065,1479.42065,1
1672.05664,1516.7832,1
1672.12659,1482.40918,1
1672.18762,1510.79041,1
1672.1969,1449.93079,1
1672.21863,1496.30652,1
1672.2323,1469.34167,1
1672.23975,1433.22119,1
1672.27429,1414.16321,1
1672.30115,1401.791,1
1672.30823,1540.09155,1
1672.31873,1551.20947,1
1672.31958,1365.33521,1
1672.34387,1476.25049,1
1672.34863,1452.4834,1
1672.37024,1362.72119,1
1672.3728,1399.4364,1
1672.38086,1514.21606,1
1672.43787,1389.41272,1
1672.469,1499.28235,1
1672.47144,1394.41406,1
1672.48,1425.27441,1
1672.48682,1452.51538,1
1672.48962,1502.796,1
1672.49268,1459.08276,1
1672.53149,1394.11511,1
1672.55579,1355.36646,1
1672.573,1419.762,1
1672.628,1405.24561,1
1672.63721,1437.32434,1
1672.63782,1402.354,1
1672.65564,1398.75928,1
1672.6582,1489.77686,1
1672.67786,1596.65747,1
1672.67944,1512.26013,1
1672.6814,1375.89587,1
1672.6886,1481.643,1
1672.69592,1519.451,1
1672.69727,1464.61975,1
1672.69958,1489.40234,1
1672.71631,1396.755,1
1672.73865,1456.80872,1
1672.77014,1445.596,1
1672.79065,1473.50085,1
1672.79626,1351.93445,1
1672.8103,1520.552,1
1672.81848,1493.41736,1
1672.82422,1500.5697,1
1672.84387,1503.63721,1
1672.86584,1319.53638,1
1672.88232,1427.799,1
1672.90161,1427.99133,1
1672.90588,1448.03088,1
1672.953,1507.863,1
1672.97107,1566.18,1
1673.009,1484.12915,1
1673.05615,1405.17627,1
1673.08911,1293.11743,1
1673.1,1472.4541,1
1673.10645,1461.76965,1
1673.10779,1489.29651,1
1673.14307,1526.78674,1
1673.15186,1506.94666,1
1673.21863,1384.49744,1
1673.22522,1417.71387,1
1673.22961,1530.63562,1
1673.234,1517.00977,1
1673.25549,1561.57361,1
1673.28748,1485.396,1
1673.29541,1526.75732,1
1673.298,1456.21558,1
1673.31177,1361.415,1
1673.31274,1475.37561,1
1673.318,1472.61621,1
1673.32288,1407,1
1673.32617,1431.97888,1
1673.3877,1393.28259,1
1673.43469,1483.61877,1
1673.44128,1426.04126,1
1673.443,1487.53113,1
1673.44568,1368.97339,1
1673.51331,1484.37549,1
1673.5238,1438.10083,1
1673.537,1430.60217,1
1673.55408,1468.67212,1
1673.55762,1541.09778,1
1673.57422,1523.37439,1
1673.58594,1451.93372,1
1673.60522,1501.44934,1
1673.629,1500.13428,1
1673.64954,1422.79663,1
1673.66565,1394.09448,1
1673.67,1440.47766,1
1673.692,1454.49756,1
1673.72839,1444.7926,1
1673.7572,1495.62207,1
1673.771,1418.11829,1
1673.80481,1470.4856,1
1673.80774,1492.08093,1
1673.81714,1473.0791,1
1673.82385,1457.46655,1
1673.8241,1431.32239,1
1673.83081,1454.89417,1
1673.83215,1440.047,1
1673.84583,1471.05359,1
1673.8501,1491.256,1
1673.8562,1300.5968,1
1673.86963,1464.56506,1
1673.87451,1406.15808,1
1673.8999,1561.15662,1
1673.9032,1484.45129,1
1673.9176,1472.31372,1
1673.95117,1455.48889,1
1673.97168,1430.58386,1
1673.9751,1408.20776,1
1674.00208,1410.25281,1
1674.02612,1393.101,1
1674.03687,1434.16125,1
1674.0752,1464.13379,1
1674.09045,1447.03064,1
1674.10754,1537.62488,1
1674.11035,1483.59375,1
1674.11707,1420.12891,1
1674.13928,1488.51575,1
1674.14551,1474.95862,1
1674.16675,1516.892,1
1674.174,1451.43591,1
1674.197,1454.63013,1
1674.23425,1418.37756,1
1674.23572,1400.83765,1
1674.2489,1501.57764,1
1674.28333,1515.40356,1
1674.28809,1467.11426,1
1674.30847,1516.18726,1
1674.3645,1403.61084,1
1674.37317,1500.07043,1
1674.37634,1379.88708,1
1674.3772,1388.46533,1
1674.386,1462.4729,1
1674.39722,1412.58154,1
1674.426,1455.27112,1
1674.42859,1478.42419,1
1674.45715,1418.27466,1
1674.48157,1499.25928,1
1674.50793,1420.03259,1
1674.52026,1404.91882,1
1674.53162,1560.7583,1
1674.57776,1417.688,1
1674.60791,1488.12134,1
1674.61511,1408.95264,1
1674.61768,1479.82959,1
1674.63647,1482.877,1
1674.64929,1450.314,1
1674.65381,1427.75061,1
1674.68408,1442.37207,1
1674.68787,1439.19946,1
1674.69751,1381.60217,1
1674.72449,1475.26343,1
1674.74109,1448.58862,1
1674.756,1409.58594,1
1674.75757,1493.11621,1
1674.793,1553.09851,1
1674.80579,1430.95972,1
1674.81165,1468.23547,1
1674.82092,1389.46265,1
1674.84082,1538.45654,1
1674.84167,1494.47791,1
1674.84412,1394.69824,1
1674.87085,1452.88623,1
1674.88623,1515.71411,1
1674.889,1432.708,1
1674.89832,1461.71045,1
1674.90381,1443.22229,1
1674.922,1411.01062,1
1674.94153,1443.75623,1
1674.9563,1464.544,1
1674.97107,1404.38953,1
1674.972,1542.119,1
1674.986,1448.80957,1
1675.00671,1459.33984,1
1675.00928,1488.56738,1
1675.02026,1559.78027,1
1675.027,1445.992,1
1675.03076,1350.793,1
1675.03564,1457.769,1
1675.05615,1480.3396,1
1675.06543,1457.28625,1
1675.082,1487.07617,1
1675.083,1526.75989,1
1675.12146,1444.56,1
1675.12793,1457.01245,1
1675.148,1484.84741,1
1675.16187,1486.82153,1
1675.19373,1392.353,1
1675.2019,1517.02283,1
1675.215,1531.27332,1
1675.23413,1405.44983,1
1675.25366,1404.52808,1
1675.25513,1380.8219,1
1675.25586,1414.86975,1
1675.29187,1432.96753,1
1675.33521,1452.02185,1
1675.35962,1463.63074,1
1675.3667,1442.87158,1
1675.39868,1462.45752,1
1675.39966,1440.93726,1
1675.42334,1535.35083,1
1675.4248,1336.078,1
1675.42615,1380.968,1
1675.44482,1445.93591,1
1675.45227,1523.4458,1
1675.45569,1517.90918,1
1675.46423,1482.82874,1
1675.47754,1449.34216,1
1675.4917,1404.87854,1
1675.49219,1443.79529,1
1675.51489,1529.62537,1
1675.53711,1358.09729,1
1675.547,1476.80725,1
1675.54907,1386.977,1
1675.55359,1459.19275,1
1675.55908,1415.07776,1
1675.55994,1526.598,1
1675.56018,1507.35217,1
1675.56909,1412.0686,1
1675.57849,1469.71411,1
1675.58,1514.69629,1
1675.58081,1502.34631,1
1675.59753,1503.52551,1
1675.602,1445.21021,1
1675.60693,1482.42175,1
1675.64026,1295.40015,1
1675.66174,1471.57959,1
1675.692,1498.34985,1
1675.71838,1384.88086,1
1675.77136,1469.03906,1
1675.77844,1463.32483,1
1675.78772,1567.9093,1
1675.80042,1517.30737,1
1675.80225,1425.02527,1
1675.81348,1422.35962,1
1675.81689,1501.64722,1
1675.84155,1503.4707,1
1675.851,1454.67542,1
1675.88135,1569.55676,1
1675.88379,1486.48645,1
1675.91345,1431.34839,1
1675.91736,1454.82544,1
1675.923,1392.49048,1
1675.93909,1443.36841,1
1675.94971,1515.57654,1
1675.96448,1468.0658,1
1675.98572,1564.74438,1
1676.022,1484.26807,1
1676.05994,1451.35376,1
1676.06262,1451.705,1
1676.07715,1395.03052,1
1676.09338,1469.6394,1
1676.17639,1402.37671,1
1676.20959,1493.303,1
1676.22021,1362.97107,1
1676.22974,1458.19348,1
1676.24316,1468.58875,1
1676.2478,1410.2688,1
1676.27173,1445.33972,1
1676.3136,1477.31836,1
1676.31689,1420.83435,1
1676.32813,1536.75928,1
1676.34839,1447.37585,1
1676.35156,1458.48071,1
1676.35193,1448.28857,1
1676.35571,1369.48022,1
1676.36182,1354.90259,1
1676.36841,1440.74414,1
1676.38928,1532.58643,1
1676.39014,1504.5426,1
1676.41968,1432.55164,1
1676.4425,1501.06226,1
1676.4447,1459.40332,1
1676.47107,1511.16614,1
1676.50012,1347.65881,1
1676.506,1453.33765,1
1676.50854,1402.15845,1
1676.52832,1463.35913,1
1676.56018,1511.67566,1
1676.57825,1465.98779,1
1676.587,1403.79578,1
1676.623,1532.03284,1
1676.63733,1412.52563,1
1676.64526,1439.29944,1
1676.68848,1584.81836,1
1676.70361,1502.92847,1
1676.72742,1406.87463,1
1676.7627,1525.2804,1
1676.76489,1555.925,1
1676.80383,1420.24756,1
1676.80383,1502.75635,1
1676.82153,1495.36853,1
1676.83594,1500.47839,1
1676.84839,1460.8031,1
1676.85632,1463.572,1
1676.86462,1509.51379,1
1676.8949,1361.41626,1
1676.94385,1518.43835,1
1676.95044,1455.31372,1
1676.96777,1484.72656,1
1676.98218,1471.16125,1
1677.05908,1434.182,1
1677.06067,1455.18542,1
1677.06543,1457.04993,1
1677.087,1387.32568,1
1677.0946,1547.25037,1
1677.09753,1569.35669,1
1677.12549,1500.96619,1
1677.1322,1415.56262,1
1677.1405,1477.15686,1
1677.16321,1445.90442,1
1677.1709,1366.94507,1
1677.17236,1317.83081,1
1677.1825,1499.29041,1
1677.18433,1511.73987,1
1677.18542,1468.882,1
1677.187,1487.04626,1
1677.21545,1380.27734,1
1677.23193,1370.1532,1
1677.23242,1515.89392,1
1677.23413,1486.17493,1
1677.25183,1420.95959,1
1677.25842,1491.41052,1
1677.26257,1435.53149,1
1677.319,1432.0238,1
1677.3208,1449.5686,1
1677.35,1429.85181,1
1677.3634,1421.70715,1
1677.39868,1471.952,1
1677.409,1521.56812,1
1677.41418,1523.75989,1
1677.42468,1427.935,1
1677.42517,1477.91724,1
1677.42517,1407.06482,1
1677.42749,1585.06445,1
1677.43115,1448.82373,1
1677.43164,1395.83276,1
1677.43555,1417.84436,1
1677.442,1504.84607,1
1677.45154,1437.63159,1
1677.453,1468.154,1
1677.45325,1371.31421,1
1677.48523,1423.42029,1
1677.49609,1475.54468,1
1677.51733,1488.71533,1
1677.5376,1430.98584,1
1677.53833,1438.84924,1
1677.54309,1498.59619,1
1677.56543,1378.36194,1
1677.58533,1461.58521,1
1677.58691,1413.4696,1
1677.5885,1476.53735,1
1677.60559,1373.51306,1
1677.64575,1412.22961,1
1677.64832,1493.50342,1
1677.7196,1421.48047,1
1677.74536,1459.0199,1
1677.76355,1516.0769,1
1677.78638,1529.22144,1
1677.78943,1515.07349,1
1677.78967,1534.73694,1
1677.7981,1478.14453,1
1677.82837,1361.27429,1
1677.85181,1532.80408,1
1677.852,1504.22791,1
1677.87061,1475.29224,1
1677.89136,1394.63562,1
1677.92786,1433.70837,1
1677.95142,1387.666,1
1677.95642,1384.67932,1
1677.991,1477.18518,1
1677.99707,1506.22473,1
1678.00818,1394.78271,1
1678.01843,1477.77515,1
1678.021,1413.3822,1
1678.02222,1523.4552,1
1678.05676,1390.33044,1
1678.06934,1514.09753,1
1678.07031,1431.944,1
1678.0918,1443.06763,1
1678.104,1426.62622,1
1678.107,1495.63159,1
1678.12476,1392.56226,1
1678.13965,1535.0885,1
1678.14636,1468.19336,1
1678.15442,1452.274,1
1678.17566,1474.1405,1
1678.1908,1442.58643,1
1678.2019,1446.60352,1
1678.21094,1494.68665,1
1678.25427,1382.41357,1
1678.25525,1464.51563,1
1678.26575,1492.74817,1
1678.27075,1562.39587,1
1678.27271,1466.46,1
1678.27747,1463.80981,1
1678.28992,1382.98645,1
1678.29492,1382.547,1
1678.297,1459.51709,1
1678.34949,1489.86621,1
1678.35352,1445.51392,1
1678.3822,1504.06116,1
1678.39233,1384.84985,1
1678.40845,1391.14258,1
1678.4137,1483.36646,1
1678.42334,1470.99023,1
1678.4314,1460.3551,1
1678.4436,1427.87646,1
1678.449,1525.27954,1
1678.46875,1399.96667,1
1678.49438,1443.08276,1
1678.53943,1475.42566,1
1678.55261,1387.79358,1
1678.56873,1429.00745,1
1678.5896,1506.74731,1
1678.60547,1459.89978,1
1678.6084,1554.0603,1
1678.66077,1384.82019,1
1678.68164,1359.49829,1
1678.68628,1452.508,1
1678.687,1440.70068,1
1678.70837,1498.70544,1
1678.77551,1484.36243,1
1678.79309,1396.36377,1
1678.79907,1505.618,1
1678.8092,1435.77063,1
1678.83508,1503.161,1
1678.84534,1542.85608,1
1678.92725,1389.95557,1
1678.9314,1464.30139,1
1678.93738,1508.39,1
1678.94092,1423.60486,1
1678.95093,1461.41211,1
1678.97351,1435.55579,1
1678.98438,1471.41736,1
1679.01758,1449.38562,1
1679.04333,1432.47815,1
1679.052,1391.05151,1
1679.05249,1432.17749,1
1679.0575,1437.21045,1
1679.06189,1460.06372,1
1679.066,1489.30042,1
1679.067,1362.1178,1
1679.07,1453.50269,1
1679.07935,1418.73645,1
1679.09119,1470.38721,1
1679.10583,1316.35339,1
1679.1438,1472.45,1
1679.14453,1443.44092,1
1679.15833,1489.12939,1
1679.159,1521.05225,1
1679.18018,1386.31714,1
1679.18555,1489.5022,1
1679.1875,1483.67114,1
1679.22156,1389.49792,1
1679.22815,1415.1604,1
1679.23438,1455.95032,1
1679.27686,1528.99927,1
1679.29333,3257.88647,4
1679.29517,1486.73914,1
1679.30151,1430.16357,1
1679.30286,1434.22241,1
1679.31934,1433.23535,1
1679.33069,1472.902,1
1679.33887,1446.74048,1
1679.34424,1392.40161,1
1679.35,3287.917,4
1679.37036,1442.11377,1
1679.37512,1417.76648,1
1679.38843,1509.14941,1
1679.39258,1586.06348,1
1679.43787,1468.31116,1
1679.444,1460.4104,1
1679.44983,1532.296,1
1679.45764,1379.58459,1
1679.47327,1446.77185,1
1679.48853,1461.15515,1
1679.49866,1501.93982,1
1679.51416,1347.44666,1
1679.52112,1458.05408,1
1679.5249,1312.89453,1
1679.53271,1490.02344,1
1679.56677,1452.517,1
1679.59021,1550.21033,1
1679.60278,1388.39514,1
1679.62854,1523.31226,1
1679.62854,1472.14966,1
1679.63757,1506.42664,1
1679.6604,1453.776,1
1679.66809,1461.96143,1
1679.72046,1491.57739,1
1679.72583,1449.8197,1
1679.72913,1441.07312,1
1679.73975,1392.69348,1
1679.76062,1456.40015,1
1679.76782,1422.60974,1
1679.76868,1534.19836,1
1679.80029,1478.547,1
1679.839,1475.68079,1
1679.90222,1412.57813,1
1679.91785,1425,1
1679.93933,1486.45471,1
1679.94434,1576.55737,1
1679.95178,1481.02136,1
1680.00024,1465.41772,1
1680.02112,1391.06079,1
1680.03918,1509.60388,1
1680.05188,1509.29431,1
1680.09106,1356.08911,1
1680.11377,1500.61279,1
1680.1311,1415.73743,1
1680.15381,1469.72546,1
1680.17371,1522.75671,1
1680.18909,1513.05823,1
1680.19189,1375.09045,1
1680.19507,1437.27966,1
1680.20483,1466.6521,1
1680.22937,1431.67224,1
1680.272,1343.70764,1
1680.28992,1425.8573,1
1680.296,1331.53906,1
1680.30164,1376.91687,1
1680.3208,1472.96289,1
1680.32715,1546.48254,1
1680.336,1492.25842,1
1680.35742,1438.51941,1
1680.374,1426.62354,1
1680.38208,1471.49487,1
1680.40015,1417.05847,1
1680.42749,1400.51477,1
1680.44727,1424.13977,1
1680.45959,1556.3042,1
1680.46692,1466.31128,1
1680.47656,1490.97729,1
1680.47827,1355.35217,1
1680.47888,1450.41284,1
1680.49048,1373.361,1
1680.50464,1418.63049,1
1680.553,1452.92712,1
1680.55359,1425.86829,1
1680.5575,1440.30261,1
1680.58594,1462.56555,1
1680.58826,1457.56641,1
1680.59363,1413.58,1
1680.60938,1511.92761,1
1680.63391,1536.15637,1
1680.661,1453.74988,1
1680.68262,1359.42114,1
1680.69031,1548.53955,1
1680.69482,1416.36682,1
1680.69971,1423.07349,1
1680.71484,1406.62683,1
1680.73132,1498.44739,1
1680.7406,1261.8678,1
1680.77075,1481.20935,1
1680.77551,1394.33069,1
1680.80457,1402.08118,1
1680.82007,1414.43774,1
1680.832,1400.83289,1
1680.83325,1380.08386,1
1680.84778,1472.02246,1
1680.84875,1465.33228,1
1680.87634,1441.21814,1
1680.89954,1518.33472,1
1680.91333,1492.48291,1
1680.9137,1486.33154,1
1680.91467,1429.48,1
1680.91516,1445.99133,1
1680.9436,1454.17676,1
1680.94983,1493.69519,1
1680.98975,1449.8866,1
1680.999,1528.17883,1
1681.01306,1427.15234,1
1681.01941,1360.9436,1
1681.03845,1554.78906,1
1681.04492,1498.86572,1
1681.046,1428.53088,1
1681.06067,1465.22351,1
1681.07935,1401.397,1
1681.089,1369.70557,1
1681.09045,1280.91138,1
1681.09949,1425.35925,1
1681.12134,1387.21228,1
1681.14014,1490.8645,1
1681.1637,1435.36377,1
1681.17529,1493.036,1
1681.19287,1531.8551,1
1681.20349,1491.60107,1
1681.22546,1500.84814,1
1681.22925,1451.41956,1
1681.23486,1465.96069,1
1681.24548,1467.6366,1
1681.31824,1361.75452,1
1681.323,1449.72729,1
1681.32385,1505.892,1
1681.349,1387.02783,1
1681.38892,1561.39941,1
1681.39856,1435.39856,1
1681.41577,1470.287,1
1681.42371,1468.304,1
1681.42627,1546.90649,1
1681.47424,1489.20081,1
1681.49463,1485.98718,1
1681.52954,1485.82507,1
1681.53613,1469.858,1
1681.54749,1461.89221,1
1681.57166,1460.85217,1
1681.57617,1427.93726,1
1681.594,1501.89734,1
1681.65,1287.42981,1
1681.66614,1436.1322,1
1681.67139,1406.25,1
1681.68457,1435.3645,1
1681.69055,1559.29651,1
1681.69531,1406.76172,1
1681.73376,1476.14758,1
1681.73438,1453.28052,1
1681.74854,1438.548,1
1681.76416,1394.60107,1
1681.78687,1488.1272,1
1681.79553,1566.32117,1
1681.80774,1418.519,1
1681.80835,1558.37842,1
1681.81042,1532.54614,1
1681.823,1386.04919,1
1681.82751,1435.21948,1
1681.85974,1415.40393,1
1681.88428,1420.90967,1
1681.89417,1461.21582,1
1681.96448,1402.11743,1
1681.98132,1423.85571,1
1681.9906,1480.55933,1
1682.00684,1378.17,1
1682.01245,1406.81165,1
1682.01624,1531.315,1
1682.01733,1376.10156,1
1682.03223,1479.58521,1
1682.04321,1320.815,1
1682.056,1456.57678,1
1682.0575,1476.71338,1
1682.0885,1462.388,1
1682.115,1430.87292,1
1682.14978,1406.59766,1
1682.16846,1450.6532,1
1682.17175,1432.83447,1
1682.21008,1445.54639,1
1682.21521,1433.3092,1
1682.22607,1393.62292,1
1682.22681,1443.95557,1
1682.24609,1483.89722,1
1682.25549,1482.56824,1
1682.261,1365.34937,1
1682.265,1497.068,1
1682.27991,1504.37964,1
1682.28882,1355.39856,1
1682.33191,1382.65759,1
1682.3363,1484.15222,1
1682.33813,1495.43347,1
1682.37366,1370.92163,1
1682.3855,1431.23169,1
1682.38574,1488.16479,1
1682.43665,1427.80432,1
1682.46655,1343.08545,1
1682.469,1442.76611,1
1682.48694,1517.04785,1
1682.49158,1482.137,1
1682.50085,1464.88159,1
1682.51318,1504.54968,1
1682.52307,1427.55591,1
1682.525,1367.45215,1
1682.56628,1473.47815,1
1682.57288,1482.18164,1
1682.57483,1442.15686,1
1682.59827,1379.23376,1
1682.60315,1398.05127,1
1682.61877,1426.39148,1
1682.67578,1459.38367,1
1682.68945,1494.49561,1
1682.72058,1470.4823,1
1682.73621,1465.52417,1
1682.73865,1562.49988,1
1682.74512,1393.66467,1
1682.76282,1392.12878,1
1682.76624,1469.51013,1
1682.76685,1419.11633,1
1682.76807,1393.71313,1
1682.77209,1444.48389,1
1682.79553,1350.69568,1
1682.81677,1452.89148,1
1682.884,1539.24756,1
1682.91016,1461.876,1
1682.91248,1463.95813,1
1682.94067,1488.942,1
1682.96863,1550.90027,1
1683.00647,1483.26587,1
1683.03918,1427.0918,1
1683.04211,1486.38867,1
1683.05786,1352.08081,1
1683.058,1531.205,1
1683.08386,1494.75439,1
1683.10925,1485.92908,1
1683.1095,1369.14258,1
1683.12146,1387.14233,1
1683.127,1476.0105,1
1683.15344,1380.11182,1
1683.15674,1333.29468,1
1683.18054,1488.60486,1
1683.18433,1474.18933,1
1683.18591,1491.6073,1
1683.19531,1531.84131,1
1683.19824,1354.72485,1
1683.22363,1525.01538,1
1683.23193,1505.093,1
1683.23755,1420.35681,1
1683.26953,1408.78162,1
1683.28076,1331.63745,1
1683.282,1532.5957,1
1683.29053,1500.96741,1
1683.3075,1374.11389,1
1683.31189,1549.29578,1
1683.31274,1437.77869,1
1683.315,1506.6803,1
1683.31946,1483.73853,1
1683.37378,1510.96777,1
1683.37769,1406.65381,1
1683.37976,1470.54492,1
1683.386,1380.857,1
1683.389,1518.0979,1
1683.39087,1471.4325,1
1683.41992,1448.853,1
1683.45056,1504.65942,1
1683.47473,1581.30579,1
1683.478,1430.50525,1
1683.49731,1444.89087,1
1683.51379,1482.36084,1
1683.54138,1489.22925,1
1683.55579,1488.99353,1
1683.565,1486.09265,1
1683.59473,1483.329,1
1683.601,1428.86462,1
1683.61975,1543.724,1
1683.64124,1356.99475,1
1683.67761,1461.62207,1
1683.6781,1504.19531,1
1683.68787,1481.3667,1
1683.70361,1388.25134,1
1683.7229,1466.083,1
1683.72522,1447.46252,1
1683.74121,1500.55054,1
1683.74121,1375.83411,1
1683.74365,1451.51062,1
1683.80115,1443.15247,1
1683.82324,1533.26111,1
1683.82434,1432.673,1
1683.84363,1436.11975,1
1683.84656,1523.32874,1
1683.85107,1403,1
1683.85669,1480.59839,1
1683.89844,1409.85291,1
